Sample_ID	WWTP_ID	Site_ID	Site_Name	Sampling_Date	Latitude	Longitude	City Name	Country/Region	Continent	Climate type	Annual average	Annual mean of daily maximum	Annual mean of daily minimum	Sampling month average	Sampling moment	Annual	Sampling month	GDP per capita (dollars)	City population	Year_Built	Designed capacity (m3/d)	Actual Inf rate (m3/d)	Volume of aeration tanks (m3)	HTR_plant	HTR_aeration_tank	SRT	A5_general_type	A5_detailed	Nitrificaiton	Denitrification	Aerator_type	BOD_Inf	BOD_inf/(1+recycle ratio)	BOD_Aeration tank inf	BOD_eff	COD_Inf	COD_inf/(1+recycle ratio)	COD_Aeration tank inf	COD_eff	F/M (kg BOD/kg MLSS-d)	NH4_Inf	NH4_Aeration tank inf	NH4_Eff	NH4_Inf	TN_Aeration tank inf	TN_Eff	TP_Inf	TP_Aeration tank inf	TP_eff	IndWaste_Contained in Inf?	IndWaste_Percentage	MLSS (mg/l)	DO (mg/l)	pH	Mixed liquid temperature (oC)	Conductivity (_S/cm)	NH4-N (mg/l)	NO3-N (mg/l)	SVI (ml/g)
USWR1AC	USWR1	USWR	USWR	41877	32.579452	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1128	97	32606	205176.9613	1986	34068.70606	24037.36483	13248.94124	NA	NA	6	plug flow	Plug flow	Yes	No	NA	185	123.3333333	180	20	NA	NA	NA	NA	0.158771456	22.6	23.4	1.14	NA	NA	NA	4.5	3.27	2.94	Yes	NA	2114	4.9	6.49	28.4	NA	NA	NA	NA
USWR1BA	USWR1	USWR	USWR	41877	32.579452	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1128	97	32606	205176.9613	1986	34068.70606	24037.36483	13248.94124	NA	NA	6	plug flow	Plug flow	Yes	No	NA	185	123.3333333	180	20	NA	NA	NA	NA	0.14786029	22.6	23.4	1.14	NA	NA	NA	4.5	3.27	2.94	Yes	NA	2270	0.5	6.42	27.8	NA	NA	NA	NA
USWR1BB	USWR1	USWR	USWR	41877	32.579452	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1128	97	32606	205176.9613	1986	34068.70606	24037.36483	13248.94124	NA	NA	6	plug flow	Plug flow	Yes	No	NA	185	123.3333333	180	20	NA	NA	NA	NA	0.14786029	22.6	23.4	1.14	NA	NA	NA	4.5	3.27	2.94	Yes	NA	2270	1.1	6.42	27.8	NA	NA	NA	NA
USWR1BC	USWR1	USWR	USWR	41877	32.579452	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1128	97	32606	205176.9613	1986	34068.70606	24037.36483	13248.94124	NA	NA	6	plug flow	Plug flow	Yes	No	NA	185	123.3333333	180	20	NA	NA	NA	NA	0.14786029	22.6	23.4	1.14	NA	NA	NA	4.5	3.27	2.94	Yes	NA	2270	1.4	6.42	27.8	NA	NA	NA	NA
USWR2AA	USWR2	USWR	USWR	NA	32.438176	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1153	100	32606	205176.9613	1966	11356.23535	12514.57136	10977.69417	27	26	NA	plug flow	Step aeration	Yes	Yes	NA	108	65.45454545	NA	6.4	NA	NA	NA	NA	0.258655462	13.8	NA	0.19	NA	NA	NA	NA	NA	1.28	Yes	NA	476	6.2	6.73	26.2	NA	NA	NA	NA
USWR2AB	USWR2	USWR	USWR	NA	32.438176	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1153	100	32606	205176.9613	1966	11356.23535	12514.57136	10977.69417	27	26	NA	plug flow	Step aeration	Yes	Yes	NA	108	65.45454545	NA	6.4	NA	NA	NA	NA	0.258655462	13.8	NA	0.19	NA	NA	NA	NA	NA	1.28	Yes	NA	476	6.2	6.73	26.2	NA	NA	NA	NA
USWR2AC	USWR2	USWR	USWR	NA	32.438176	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1153	100	32606	205176.9613	1966	11356.23535	12514.57136	10977.69417	27	26	NA	plug flow	Step aeration	Yes	Yes	NA	108	65.45454545	NA	6.4	NA	NA	NA	NA	0.258655462	13.8	NA	0.19	NA	NA	NA	NA	NA	1.28	Yes	NA	476	6.2	6.73	26.2	NA	NA	NA	NA
USWR2BA	USWR2	USWR	USWR	NA	32.438176	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1153	100	32606	205176.9613	1966	11356.23535	12514.57136	10977.69417	27	26	NA	plug flow	Step aeration	Yes	Yes	NA	108	65.45454545	NA	6.4	NA	NA	NA	NA	0.258655462	13.8	NA	0.19	NA	NA	NA	NA	NA	1.28	Yes	NA	476	6.2	6.73	26.2	NA	NA	NA	NA
USWR2BB	USWR2	USWR	USWR	NA	32.438176	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1153	100	32606	205176.9613	1966	11356.23535	12514.57136	10977.69417	27	26	NA	plug flow	Step aeration	Yes	Yes	NA	108	65.45454545	NA	6.4	NA	NA	NA	NA	0.258655462	13.8	NA	0.19	NA	NA	NA	NA	NA	1.28	Yes	NA	476	6.2	6.73	26.2	NA	NA	NA	NA
USWR2BC	USWR2	USWR	USWR	NA	32.438176	NA	USWR	United States	North America	Cfa	18	31	-7	27	NA	1153	100	32606	205176.9613	1966	11356.23535	12514.57136	10977.69417	27	26	NA	plug flow	Step aeration	Yes	Yes	NA	108	65.45454545	NA	6.4	NA	NA	NA	NA	0.258655462	13.8	NA	0.19	NA	NA	NA	NA	NA	1.28	Yes	NA	476	6.2	6.73	26.2	NA	NA	NA	NA
USWS1AA	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2100	1.3	6.7	27.9	NA	NA	NA	NA
USWS1AB	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2100	1.3	6.7	27.9	NA	NA	NA	NA
USWS1AC	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2100	1.3	6.7	27.9	NA	NA	NA	NA
USWS1BA	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2300	0.5	6.7	27.9	NA	NA	NA	NA
USWS1BB	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2300	0.5	6.7	27.9	NA	NA	NA	NA
USWS1BC	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2300	0.5	6.7	27.9	NA	NA	NA	NA
USWS1CA	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2450	2.2	6.7	27.9	NA	NA	NA	NA
USWS1CB	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2450	2.2	6.7	27.9	NA	NA	NA	NA
USWS1CC	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	2450	2.2	6.7	27.9	NA	NA	NA	NA
USWS1DA	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USWS1DB	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USWS1DC	USWS1	USWS	USWS	41871	31.212203	NA	USWS	United States	North America	Cfa	22	32	-3	30	NA	1265	168	NA	14166	2003	45424.94141	NA	5299.576498	23.7	6.72	15	extended aeration	Carrousel  with extended aeration	Yes	Yes	NA	149	114.6153846	NA	1.4	405	311.5384615	NA	19	NA	13	NA	0.2	NA	NA	NA	3.97	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRBH1A	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	231	39	589	346.4705882	540	110	NA	32.05	30.5	14.67	48.23	47.3	19.83	6.55	4.39	3.33	Yes	NA	NA	1.9	7.4	26	NA	NA	NA	NA
BRBH1B	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	231	39	589	346.4705882	540	110	NA	32.05	30.5	14.67	48.23	47.3	19.83	6.55	4.39	3.33	Yes	NA	NA	1.72	7.4	26	NA	NA	NA	NA
BRBH1C	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	231	39	589	346.4705882	540	110	NA	32.05	30.5	14.67	48.23	47.3	19.83	6.55	4.39	3.33	Yes	NA	NA	1.2	7.4	26	NA	NA	NA	NA
BRBH2A	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	231	39	589	346.4705882	540	110	NA	32.05	30.5	14.67	48.23	47.3	19.83	6.55	4.39	3.33	Yes	NA	NA	8.6	7.4	26	NA	NA	NA	NA
BRBH2B	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	231	39	589	346.4705882	540	110	NA	32.05	30.5	14.67	48.23	47.3	19.83	6.55	4.39	3.33	Yes	NA	NA	1.1	7.4	26	NA	NA	NA	NA
BRBH2C	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	231	39	589	346.4705882	540	110	NA	32.05	30.5	14.67	48.23	47.3	19.83	6.55	4.39	3.33	Yes	NA	NA	3.5	7.4	26	NA	NA	NA	NA
BRBH3A	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	165	39	589	346.4705882	370	110	NA	32.05	24.5	14.67	48.23	41.1	19.83	6.55	3.046	3.33	Yes	NA	NA	2.1	7.4	25.8	NA	NA	NA	NA
BRBH3B	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	165	39	589	346.4705882	370	110	NA	32.05	24.5	14.67	48.23	41.1	19.83	6.55	3.046	3.33	Yes	NA	NA	1.47	7.4	25.8	NA	NA	NA	NA
BRBH3C	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	165	39	589	346.4705882	370	110	NA	32.05	24.5	14.67	48.23	41.1	19.83	6.55	3.046	3.33	Yes	NA	NA	1.7	7.4	25.8	NA	NA	NA	NA
BRBH4A	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	157	39	589	346.4705882	385	110	NA	32.05	39.5	14.67	48.23	53.6	19.83	6.55	8.42	3.33	Yes	NA	NA	2.2	7.2	26	NA	NA	NA	NA
BRBH4B	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	157	39	589	346.4705882	385	110	NA	32.05	39.5	14.67	48.23	53.6	19.83	6.55	8.42	3.33	Yes	NA	NA	0.8	7.2	26	NA	NA	NA	NA
BRBH4C	BRBH1	BRBH	Belo Horizonte	42047	-19.905577	-43.887058	Belo Horizonte	Brazil	South America	Aw	27	30	21	27	NA	1430	172	15134	5595800	2002	291600	291600	17480	17	4.5	6	plug flow	Conventional	Yes	Yes	NA	280	164.7058824	157	39	589	346.4705882	385	110	NA	32.05	39.5	14.67	48.23	53.6	19.83	6.55	8.42	3.33	Yes	NA	NA	0.31	7.2	26	NA	NA	NA	NA
BROS1A	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	32	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	9.9	8.47	NA	NA	NA	NA	NA
BROS1B	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	32	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	9.9	8.47	NA	NA	NA	NA	NA
BROS2A	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	25	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	9.7	8.96	NA	NA	NA	NA	NA
BROS2B	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	25	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	9.7	8.96	NA	NA	NA	NA	NA
BROS2C	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	25	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	9.7	8.96	NA	NA	NA	NA	NA
BROS2D	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	25	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	9.7	8.96	NA	NA	NA	NA	NA
BROS3A	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	21	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	6.2	9.11	NA	NA	NA	NA	NA
BROS3B	BROS1	BRFT	Fortaleza	42134	-3.85662	-38.61697	Fortaleza	Brazil	South America	Aw	27	29	24	26	NA	1426	205	9003	3904600	1992	37475.57666	10977.69417	NA	NA	NA	28	plug flow	Plug flow	No	No	NA	971.8	NA	21	39.16	1857	NA	NA	246	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	Yes	0.7	NA	6.2	9.11	NA	NA	NA	NA	NA
BRRP1A	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	0.62	7	27.7	NA	NA	NA	NA
BRRP1B	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	0.62	7	27.7	NA	NA	NA	NA
BRRP1C	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	0.62	7	27.7	NA	NA	NA	NA
BRRP2A	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	0.62	7	27.7	NA	NA	NA	NA
BRRP2B	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	0.64	7	27.7	NA	NA	NA	NA
BRRP2C	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	0.56	7	27.7	NA	NA	NA	NA
BRRP3A	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	1.15	7	27.7	NA	NA	NA	NA
BRRP3B	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	1.15	7	27.7	NA	NA	NA	NA
BRRP3C	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	1.15	7	27.7	NA	NA	NA	NA
BRRP4A	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	1.22	7	27.7	NA	NA	NA	NA
BRRP4B	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	1.22	7	27.7	NA	NA	NA	NA
BRRP4C	BRRP1	BRRP	Sao Paulo	42083	-21.10439	-47.812734	BRRP	Brazil	South America	Cwc	24	31	16	25	NA	1508	159	20650	20847500	2003	102297	110000	NA	12	4	NA	complete mix	Complete mix 	Yes	Yes	NA	240	133.3333333	NA	12.5	410	227.7777778	NA	28.3	NA	23.5	NA	15.4	30.5	NA	20.2	4.7	NA	0.4	No	0	NA	1.22	7	27.7	NA	NA	NA	NA
CLVPC1	CLVPC	CLST	Santiago	NA	-33.449947	-70.671978	Santiago	Chile	South America	Csb	15	24	3	NA	NA	359	1	23929	7164400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLVPC2	CLVPC	CLST	Santiago	NA	-33.449947	-70.671978	Santiago	Chile	South America	Csb	15	24	3	NA	NA	359	1	23929	7164400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLVPC3	CLVPC	CLST	Santiago	NA	-33.449947	-70.671978	Santiago	Chile	South America	Csb	15	24	3	NA	NA	359	1	23929	7164400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLVPC4	CLVPC	CLST	Santiago	NA	-33.449947	-70.671978	Santiago	Chile	South America	Csb	15	24	3	NA	NA	359	1	23929	7164400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLVPF1	CLVPF	CLST	Santiago	NA	-33.449947	-70.671978	Santiago	Chile	South America	Csb	15	24	3	NA	NA	359	1	23929	7164400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLVPF2	CLVPF	CLST	Santiago	NA	-33.449947	-70.671978	Santiago	Chile	South America	Csb	15	24	3	NA	NA	359	1	23929	7164400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLVPF3	CLVPF	CLST	Santiago	NA	-33.449947	-70.671978	Santiago	Chile	South America	Csb	15	24	3	NA	NA	359	1	23929	7164400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLVPM1	CLVPT	CLST	Santiago	42034	-33.540667	-70.835833	Santiago	Chile	South America	Csb	15	24	3	22	NA	365	2	23929	7164400	2001	570240	533161	136668	5	2.3	1.93	complete mix	Complete mix 	No	No	NA	297	148.5	184	3	531	265.5	423	48	0.858250798	35.8	35.8	NA	67.5	NA	34.2	6	NA	1.96	No	0	1350	0.57	7.71	24.3	NA	NA	NA	NA
